sentiment;text
anger;Na semana passada, um amigo meu chamou-me e disse-me que eu estava mal-humorado e difícil de persuadir. Com isto, fiquei zangado com ela.
anger;Quando um amigo partiu descuidadamente um objecto em casa dos meus pais e não pediu desculpa, não pagou, nem nada.
anger;Quando alguma diferença de opinião ocorre numa situação parva. a 
anger;Fiquei muito zangado quando o Presidente Geral da UNZASU foi preso por polícias.
anger;Quando não recebi qualquer cooperação dos meus amigos/parceiros.
anger;Quando uma pessoa que eu tinha convidado não vinha no dia e hora marcados.
anger;Uma noite, nós, todos os membros da família, estávamos sentados na frente de um corredor da casa quando uma pessoa de aspecto cavalheiro entrou. Ele era cliente do meu pai e tinha vindo subornar o meu pai numa ligação com o caso do processo. Na recusa do meu pai, ele abusou do meu pai, o meu irmão e eu não conseguimos controlar o nosso temperamento e apressamo-nos a atirar-nos a ele.
anger;Estava tão zangada com um doente que se recusava a tomar drogas.
anger;Irrita-me quando as pessoas falam de mim nas minhas costas. Prefiro que as pessoas me digam o que têm de fazer, fazer à minha cara em vez de falarem nas minhas costas.
anger;Quando o meu irmão obteve notas muito baixas nos exames, fiquei muito zangado. e pus os meus estudos de lado para o ajudar, pois sempre que o meu irmão se sai mal na escola, os membros da minha família também me culpam. um 
anger;Senti raiva quando a minha amiga me disse que eu lhe tinha roubado o dinheiro.
anger;Quando chego tarde a casa o meu pai repreende-me e isto deixa-me furiosa.
anger;Há algumas semanas atrás, quando estava com pressa de sair de casa, deixei algumas das minhas coisas espalhadas por aí. Isto é algo que eu nunca faço. O meu tio, que vive connosco, uma vez que vivemos numa família conjunta, observou que estávamos sempre a fazer coisas como esta. Isto deixou-me furioso.
anger;Senti raiva mais recentemente quando cometi um pecado que tinha ficado uma semana e meia sem fazer. Tinha feito um voto a Deus e tinha-o feito explodir. Agora tinha de começar tudo de novo.
anger;Um dos meus amigos foi e disse a outro amigo meu que eu andava com outro tipo em Lilongwe para além daquele que eu tinha. Ela disse que eu tinha sido visto com a mão na massa.
anger;Um dos meus primeiros namorados zangou-se comigo porque muitos dos meus amigos íntimos eram homens e não queria que eu os visse mais a porque tinha ciúmes.
anger;Alguém se inscreveu para um turno de trabalho na cooperativa onde vivo e não quis trabalhar na central telefónica. Fiquei muito zangado. Ela tinha mencionado anteriormente que queria e precisava do turno de trabalho para mim, por isso não me inscrevi.
anger;Vi num filme um bloco em que a riqueza e a pobreza existiam. e vi que os ricos não faziam tentativas de ajudar os pobres.
anger;Foi quando descobri que o meu namorado tinha outra menina. Descobri-o através de uma carta que ele escreveu à rapariga quando ele estava fora. Quando lhe perguntei, ele aceitou-a.
anger;Quando encontrei o meu namorado, com quem namorei durante um ano, na casa de outra rapariga. Tínhamos tido conflitos anteriores em relação a uma rapariga, mas ele tinha sempre afirmado que eram apenas amigos.
anger;Tive uma discussão com um fotógrafo para quem tive de posar doze vezes, durante quatro semanas, antes de poder tirar uma fotografia minha. Cada vez que o filme era processado o meu instantâneo não saía, embora os outros saíssem.
anger;Escrevi uma missão e recebi menos notas do que um amigo com quem tinha discutido anteriormente a missão.
anger;Cometi erros no exame.
anger;Quando conheci a minha nova namorada com outro homem na rua.
anger;Um certo rapaz entrou no meu quarto e começou a dizer-me que eu não era bonito, que não tinha maneiras e que devia aprender algumas. Eu tinha acabado de chegar ao campus e ele estava no seu quarto ano.
anger;Quando fui espancado por ladrões em nome de alguns amigos meus, pois pensavam que eu tinha muito dinheiro e que não me separaria com algumas moedas para as suas bebidas.
anger;O meu amigo entendeu-me mal.
anger;Quando um miúdo deixou cair o leitor de cassetes de rádio do meu pai, que ele tinha acabado de reparar.
anger;Quando descobri que a minha namorada andava por aí com outro rapaz.
anger;Ouvir o longo discurso dos líderes do partido fez-me perder tempo.
anger;Quando fui sujeita a uma piada muito desagradável por um grupo de amigos.
anger;O paciente que eu esperava ficar bem faleceu subitamente depois de ele ter aparecido para tomar as suas refeições.
anger;Quando a minha colega de quarto trancou as chaves do meu quarto no nosso quarto, depois de eu lhe ter dito que só estava na casa de banho a tomar banho. a Ela saiu e eu tive de passar sem jantar.
anger;Quando alguém em quem eu confiava muito, desapontou-me.
anger;Alguém pegou no meu relógio de pulso e prometeu remendá-lo e um mais tarde disse-me que não me podia devolvê-lo porque eu era mal-educado numa determinada altura.
anger;O anúncio do governo sobre a retirada dos subsídios de estudante em 1984.
anger;Uma vez falhei um teste miseravelmente e o meu amigo portou-se muito bem e alguém fez um comentário desagradável enquanto me comparava com o meu amigo.
anger;A directora de uma escola secundária acusou-me de bater à porta da sala de aula quando eu não o fiz em frente de toda a turma.
anger;Quando o meu pai não me enviou dinheiro para o transporte após o encerramento da escola.
anger;No formulário três estávamos a fazer os nossos exames simulados e outra pessoa (um amigo) estava a fazer barulho quando o exame pegou em mim e disse que ia rasgar a minha folha de respostas. Fiquei muito zangado com as raparigas envolvidas.
anger;Quando o meu vestido foi roubado.
anger;Quando o paramilitar foi enviado para a UNZA e começou a usar gás lacrimogéneo e começou a intimidar os estudantes sem qualquer provocação.
anger;Quando soube que um conhecido meu estava a espalhar rumores sobre o meu caso com um amigo íntimo.
anger;Quando o nosso governo decidiu retirar os subsídios de estudante, pois era uma das condições impostas pelo FMI. a 
anger;Fiquei zangado no refeitório quando o cozinheiro me repreendeu e disse muitas coisas más sobre mim sem razão. Ele pensou que eu estava entre as raparigas que lhe fizeram mal.
anger;Quando algumas raparigas estavam a falar mal de mim.
anger;Quando o meu colega de quarto estava a fazer barulho deliberadamente, tocando flauta de manhã cedo enquanto eu estava a tentar estudar.
anger;Quando um certo rapaz andava por aí a dizer que eu era a sua namorada. Eu escrevi-lhe uma carta insultuosa e chamei-lhe nomes.
anger;Eu tinha estado apaixonado por um certo jovem que fingia amar-me mas um dia descobri que ele tinha outra namorada que também era minha amiga.
anger;Quando alguém levou as minhas coisas sem ter pedido a minha autorização.
anger;Quando o irmão do meu cunhado roubou as minhas roupas quando eu e o meu cunhado fomos cortar lenha para a fogueira.
anger;Um certo homem foi ter com os meus pais e disse-lhes que eu estava aqui casado quando estava aqui na escola. Quando fui a casa para as férias, os meus pais perguntaram-me sobre isso e eu estava zangada com aquele homem.
anger;Quando fui acusado de ter planeado a saída do meu amigo numa escola secundária (internato), pois não nos foi permitido sair.
anger;Quando soube que a minha irmã mais nova tinha sido expulsa de uma escola secundária por estar grávida. Foi a segunda vez que isto aconteceu na família - a primeira vez que tinha sido a minha irmã mais velha.
anger;Eu estava apaixonado por uma rapariga muito bonita e quando voltei para as minhas férias encontrei-a com outro rapaz que ela disse ser apenas um amigo. Mais tarde encontrei-os juntos e fiquei convencido de que havia algo de suspeito.
anger;No outro dia fiquei zangada porque o professor me disse para varrer algumas cascas de laranja. Eram os meus amigos que deviam varrer, mas a professora disse-me para o fazer.
anger;Quando o meu pai me proibiu de ir a casa da sua irmã devido a algum mal-entendido entre os dois.
anger;Quando a minha namorada me deixou para sair com outro rapaz, embora ela soubesse que estava errado.
anger;Eu tinha trabalhado muito durante as minhas férias para angariar algum dinheiro para alguns itens importantes (por exemplo, um rádio). mas quando cheguei ao terminal de autocarros interurbanos, o meu dinheiro, que me tinha sido roubado, tinha-me sido roubado.
anger;Fiquei zangada quando não me tinha sido concedido um passe de licença no último fim-de-semana.
anger;Eu tinha ido de férias e a minha mãe saiu de casa sem me deixar nada - dinheiro para voltar à escola.
anger;Quando um rapaz bêbado me insultou em frente de uma multidão. Fui impedido de lhe dar um murro por isso.
anger;Há alguns meses, quando a mulher do meu irmão me disse que eu tinha más maneiras. Para piorar a situação, ela não me deixou usar o telefone deles, uma vez que só permitia a pessoas da sua tribo.
anger;Quando estava a aprender a conduzir.
anger;Isto foi quando o meu namorado me disse que eu o estava a trair com um certo rapaz.
anger;Recebi uma nota baixa num semestre, apesar de ter obtido todas as respostas correctas e de conhecer o material. Fui ao TA para tentar aumentar a minha nota e ele não o fez.
anger;Um colega de trabalho e eu tivemos de apressar um projecto. Eu só trabalhei lá durante um mês e ele durante alguns anos. Em vez de me dizer que ele próprio queria fazer o projecto, foi ter com o supervisor e deixou que este me dissesse para deixar o colega de trabalho fazê-lo ele próprio, uma vez que ele era mais rápido a fazê-lo.
anger;Há algum tempo atrás, senti-me muito zangada quando a minha mãe me escreveu dizendo-me que a minha irmã mais velha estava a estragar as coisas em casa com a sua atitude agressiva internalizada em relação aos seus pais e ao seu marido.
anger;Quando fiquei encantado pelos meus familiares.
anger;Há muitos casos que são todos igualmente irritantes.
anger;Durante a minha infância, quando não conseguia obter o que queria do meu irmão/irmã e dos meus pais.
anger;Uma vez discuti com os meus amigos e soube que estava certo. Os meus amigos continuaram a discutir comigo, embora não soubessem a coisa certa.
anger;Senti raiva quando soube que a minha irmã tinha reprovado nos exames que esperávamos que ela fosse passar com distinção.
anger;Quando estava a dançar com uma dama num convívio, uma das minhas amigas que estava interessada nela veio e levou-a para longe de mim. Eu estava zangado com ele nessa altura.
anger;Durante o curto período do meu desemprego, há cerca de seis anos atrás.
anger;Uma vez um amigo empurrou-me e eu tinha caído numa janela que depois se partiu. Fui levado para o gabinete do director e ele acusou-me de ter partido a janela.
anger;Fiquei muito zangada quando soube que o meu irmão tinha sido espancado pelos seus amigos.
anger;Este foi o pior incidente da minha vida de alberguista. Fui insultado por um amigo íntimo na véspera do Ano Novo e isso estragou a minha noite de Ano Novo.
anger;Um dia o meu colega de quarto começou a imitar-me, fazendo o que eu tinha feito há algumas horas atrás. Fiquei muito zangado e comecei a espancá-lo.
anger;Planeei percorrer uma distância de 20 quilómetros na minha bicicleta. Planeei isto quando estava a trabalhar no hospital. Quando fui para casa, descobri que um amigo tinha levado a minha bicicleta sem o meu consentimento.
